Date,Close/Last,Volume,Open,High,Low
10/30/2019,$145.97,1127890,$144.12,$146.51,$143.56
10/29/2019,$143.65,1469533,$141.29,$144.03,$141.2769
10/28/2019,$141.15,1408273,$144.10,$144.44,$140.49
10/25/2019,$143.31,1390237,$146.37,$146.91,$142.17
10/24/2019,$146.37,1869584,$145.60,$147.83,$143.04
10/23/2019,$149.71,1402471,$149.59,$150.82,$148.79
10/22/2019,$149.75,957832,$153.28,$153.7278,$149.60
10/21/2019,$153.58,696960,$152.86,$153.92,$152.53
10/18/2019,$153.07,715690,$152.52,$153.85,$151.93
10/17/2019,$152.73,597990,$151.46,$153.39,$151.46
10/16/2019,$151.53,818714,$152.04,$152.70,$151.28
10/15/2019,$152.54,1226473,$155.75,$156.24,$152.07
10/14/2019,$155.38,799052,$156.07,$157.17,$155.0559
10/11/2019,$155.31,933506,$156.98,$157.00,$154.07
10/10/2019,$156.30,626381,$155.85,$157.49,$154.98
10/09/2019,$156.47,873495,$156.47,$156.97,$155.20
10/08/2019,$156.28,814675,$157.76,$158.405,$155.90
10/07/2019,$157.70,772590,$156.95,$158.45,$156.56
10/04/2019,$157.51,974889,$156.38,$157.53,$155.3662
10/03/2019,$155.48,1140226,$153.78,$156.09,$153.78
10/02/2019,$153.55,790089,$154.74,$155.70,$153.13
10/01/2019,$154.89,658950,$154.79,$155.45,$153.43
09/30/2019,$154.99,836076,$153.80,$155.54,$153.58
09/27/2019,$153.78,526102,$154.60,$154.98,$152.63
09/26/2019,$154.28,965859,$154.39,$154.92,$153.55
09/25/2019,$153.37,978352,$155.30,$156.48,$152.90
09/24/2019,$155.66,1156442,$154.25,$156.6225,$154.02
09/23/2019,$153.31,793406,$154.33,$155.40,$153.31
09/20/2019,$153.94,3219233,$153.85,$154.591,$152.97
09/19/2019,$153.45,803934,$153.13,$153.89,$152.66
09/18/2019,$153.05,869887,$153.90,$154.00,$151.502
09/17/2019,$152.69,1661734,$149.07,$153.95,$149.07
09/16/2019,$148.04,1287812,$147.55,$149.90,$147.00
09/13/2019,$148.57,1830735,$150.36,$151.79,$148.02
09/12/2019,$151.26,1697349,$149.78,$152.66,$149.20
09/11/2019,$151.15,1819375,$152.54,$154.27,$150.50
09/10/2019,$152.54,2359015,$155.13,$155.13,$150.01
09/09/2019,$156.15,1360188,$158.51,$158.5453,$156.12
09/06/2019,$158.98,1223300,$160.22,$160.79,$158.74
09/05/2019,$160.30,1154902,$161.95,$162.20,$159.95
09/04/2019,$161.40,1046986,$160.08,$161.58,$159.62
09/03/2019,$159.93,915134,$158.48,$159.95,$157.24
08/30/2019,$158.48,1026372,$158.70,$159.78,$157.70
08/29/2019,$157.99,1044088,$160.74,$160.8124,$157.51
08/28/2019,$160.48,1289378,$159.64,$161.41,$158.67
08/27/2019,$159.38,1211942,$158.65,$159.84,$158.20
08/26/2019,$159.05,939850,$157.53,$159.24,$156.65
08/23/2019,$157.03,781974,$158.90,$159.265,$156.45
08/22/2019,$158.38,1105151,$157.91,$158.74,$156.74
08/21/2019,$158.75,912818,$156.90,$158.79,$156.64
08/20/2019,$156.48,881278,$157.90,$158.20,$156.23
08/19/2019,$157.77,916957,$155.63,$158.40,$155.3767
08/16/2019,$155.44,945965,$155.85,$156.42,$154.75
08/15/2019,$155.50,1062777,$153.12,$156.03,$152.65
08/14/2019,$152.42,1070371,$155.05,$155.19,$152.05
08/13/2019,$155.36,959234,$155.60,$156.69,$155.13
08/12/2019,$155.89,608270,$155.56,$156.5202,$155.00
08/09/2019,$155.48,1205614,$154.83,$156.595,$154.72
08/08/2019,$154.57,921066,$152.51,$154.5999,$151.87
08/07/2019,$152.61,1290074,$150.62,$153.05,$148.565
08/06/2019,$150.37,1301721,$149.12,$150.72,$148.7227
08/05/2019,$149.12,1588606,$151.59,$152.43,$148.6979
08/02/2019,$152.11,1213418,$152.12,$153.9057,$151.57
08/01/2019,$151.69,1224164,$152.40,$153.34,$151.57
07/31/2019,$151.74,1037750,$152.09,$152.85,$150.23
07/30/2019,$152.26,1018386,$151.92,$153.8963,$151.38
07/29/2019,$152.21,1249354,$152.89,$153.14,$151.105
07/26/2019,$152.98,1465040,$150.95,$153.50,$148.60
07/25/2019,$149.72,2111367,$142.00,$149.90,$139.26
07/24/2019,$146.76,1940744,$146.62,$147.16,$145.05
07/23/2019,$147.29,1630889,$147.41,$147.89,$146.40
07/22/2019,$147.06,1106033,$145.63,$147.43,$145.63
07/19/2019,$145.18,1123977,$147.11,$147.30,$145.18
07/18/2019,$147.50,1745915,$146.03,$147.59,$144.87
07/17/2019,$145.71,2333222,$142.94,$145.80,$142.30
07/16/2019,$140.43,1393790,$138.98,$140.536,$138.41
07/15/2019,$138.37,1070910,$137.79,$139.04,$137.32
07/12/2019,$137.17,655790,$137.66,$137.71,$136.58
07/11/2019,$137.09,1074825,$138.51,$138.51,$136.55
07/10/2019,$138.57,725002,$138.57,$139.24,$138.28
07/09/2019,$138.62,820527,$138.76,$139.04,$138.25
07/08/2019,$138.59,1069933,$138.06,$139.08,$138.06
07/05/2019,$138.26,855005,$137.89,$138.26,$136.611
07/03/2019,$138.00,766218,$136.38,$138.54,$136.38
07/02/2019,$136.09,1121435,$134.47,$136.42,$134.4124
07/01/2019,$134.25,1024495,$134.69,$134.91,$133.51
06/28/2019,$134.03,1901367,$134.83,$135.08,$133.58
06/27/2019,$134.88,1078187,$133.85,$134.95,$133.50
06/26/2019,$134.15,1828748,$136.41,$136.64,$134.15
06/25/2019,$137.20,1129374,$137.66,$138.0025,$136.22
06/24/2019,$137.45,1625996,$137.67,$138.50,$137.20
06/21/2019,$137.13,2156817,$137.65,$138.23,$137.07
06/20/2019,$137.64,1618922,$137.09,$137.86,$135.14
06/19/2019,$137.90,1678228,$138.10,$138.31,$137.22
06/18/2019,$138.25,1311519,$138.19,$138.4893,$137.12
06/17/2019,$137.70,1148687,$138.50,$138.605,$136.42
06/14/2019,$138.32,1129012,$137.95,$138.93,$137.54
06/13/2019,$137.63,1191888,$138.55,$139.1439,$137.28
06/12/2019,$138.22,754324,$137.24,$138.27,$137.24
06/11/2019,$136.82,1123030,$136.74,$137.35,$136.03
06/10/2019,$136.74,1216374,$138.01,$138.33,$136.19
06/07/2019,$138.01,1339339,$137.65,$139.34,$137.61
06/06/2019,$137.24,1414174,$136.33,$137.51,$135.326
06/05/2019,$136.01,1730414,$133.69,$136.33,$133.30
06/04/2019,$133.13,1079703,$132.46,$133.57,$132.20
06/03/2019,$132.33,1251213,$131.93,$132.94,$131.165
05/31/2019,$131.96,1331486,$129.97,$132.00,$129.14
05/30/2019,$130.81,982325,$129.56,$130.89,$128.92
05/29/2019,$128.88,1726247,$127.96,$129.10,$127.73
05/28/2019,$128.30,2919492,$130.58,$130.91,$128.30
05/24/2019,$130.19,963964,$130.14,$130.86,$129.64
05/23/2019,$130.22,1605962,$130.11,$131.48,$129.95
05/22/2019,$131.44,1360949,$130.50,$131.79,$130.13
05/21/2019,$130.31,1732805,$129.88,$130.61,$129.25
05/20/2019,$129.30,945779,$128.90,$129.47,$128.77
05/17/2019,$128.90,1818900,$127.99,$129.67,$127.97
05/16/2019,$128.49,2067800,$127.69,$128.64,$127.2321
05/15/2019,$127.74,1304991,$127.25,$127.98,$127.01
05/14/2019,$127.06,1667500,$126.87,$127.50,$126.50
05/13/2019,$127.07,1778254,$126.19,$127.38,$126.01
05/10/2019,$126.88,1267893,$125.48,$126.98,$124.91
05/09/2019,$125.50,1270787,$124.83,$125.62,$123.73
05/08/2019,$124.86,1426603,$124.14,$125.50,$123.69
05/07/2019,$124.31,1727696,$123.82,$124.31,$122.52
05/06/2019,$123.64,1421910,$121.34,$123.75,$121.07
05/03/2019,$121.83,1128214,$122.61,$122.99,$121.23
05/02/2019,$122.54,1591227,$122.90,$125.50,$121.63
05/01/2019,$122.92,1443321,$125.00,$125.29,$122.91
04/30/2019,$124.85,1516923,$124.50,$125.295,$123.415
04/29/2019,$124.31,1611888,$124.53,$124.66,$123.34
04/26/2019,$125.17,1948136,$122.50,$126.115,$122.50
04/25/2019,$122.44,2966250,$120.12,$124.63,$120.00
04/24/2019,$117.07,1452079,$116.77,$117.86,$116.68
04/23/2019,$116.86,1026018,$117.04,$117.74,$116.37
04/22/2019,$117.04,671773,$116.80,$117.58,$116.57
04/18/2019,$116.96,844106,$117.06,$117.35,$116.38
04/17/2019,$116.75,943922,$117.09,$117.09,$115.47
04/16/2019,$116.83,798751,$116.74,$117.22,$116.305
04/15/2019,$116.74,390647,$116.25,$116.80,$116.01
04/12/2019,$116.11,810379,$115.81,$116.35,$115.39
04/11/2019,$115.92,1049343,$116.30,$116.49,$115.23
04/10/2019,$116.31,572592,$116.10,$116.43,$115.75
04/09/2019,$116.02,742518,$116.00,$116.73,$115.48
04/08/2019,$116.27,610962,$115.84,$116.31,$115.49
04/05/2019,$115.87,829559,$115.22,$116.07,$115.03
04/04/2019,$114.91,777531,$115.02,$115.40,$114.73
04/03/2019,$114.86,1122774,$114.75,$115.3827,$113.94
04/02/2019,$114.75,1012776,$113.97,$114.83,$113.05
04/01/2019,$113.84,690726,$114.77,$115.00,$113.235
03/29/2019,$114.83,1077832,$114.62,$114.94,$113.925
03/28/2019,$114.33,892066,$113.50,$114.44,$113.40
03/27/2019,$113.22,776959,$113.26,$114.23,$112.45
03/26/2019,$113.25,783484,$112.77,$113.40,$112.53
03/25/2019,$112.42,728670,$111.53,$112.69,$111.52
03/22/2019,$112.00,1385920,$111.60,$112.94,$111.55
03/21/2019,$111.50,1048947,$109.95,$111.61,$109.785
03/20/2019,$109.80,1161761,$109.52,$110.33,$108.95
03/19/2019,$109.33,1353750,$110.40,$110.76,$109.02
03/18/2019,$110.52,1068455,$110.74,$110.92,$109.79
03/15/2019,$110.79,1333428,$110.61,$111.34,$110.37
03/14/2019,$110.38,919745,$110.85,$110.90,$110.13
03/13/2019,$110.78,732597,$110.40,$110.96,$110.20
03/12/2019,$110.36,911262,$111.54,$111.80,$110.29
03/11/2019,$111.39,748268,$110.92,$111.4386,$110.38
03/08/2019,$111.24,1010213,$111.98,$112.075,$110.31
03/07/2019,$111.93,764146,$111.64,$112.23,$111.30
03/06/2019,$111.68,1052339,$111.96,$112.29,$111.14
03/05/2019,$111.75,949319,$110.64,$111.97,$110.22
03/04/2019,$110.64,1130198,$112.24,$112.45,$109.78
03/01/2019,$112.23,1218892,$111.12,$112.255,$110.78
02/28/2019,$110.68,1193302,$109.80,$110.77,$109.64
02/27/2019,$109.58,1113573,$109.35,$109.79,$108.90
02/26/2019,$109.74,989733,$109.77,$110.47,$109.59
02/25/2019,$109.47,910226,$110.32,$110.55,$109.06
02/22/2019,$110.22,1132488,$109.71,$110.74,$109.08
02/21/2019,$111.20,1178101,$109.89,$111.52,$109.41
02/20/2019,$110.68,1485392,$109.59,$110.88,$109.21
02/19/2019,$109.69,1108164,$109.03,$109.99,$108.47
02/15/2019,$109.35,2163222,$108.84,$109.92,$108.76
02/14/2019,$108.20,936878,$108.57,$108.99,$107.82
02/13/2019,$109.14,1617987,$109.82,$109.95,$108.56
02/12/2019,$109.70,965186,$108.67,$109.97,$108.34
02/11/2019,$108.63,1197351,$108.72,$109.52,$108.23
02/08/2019,$108.42,1420728,$106.81,$108.51,$106.46
02/07/2019,$106.96,1072468,$105.15,$106.97,$104.36
02/06/2019,$106.14,885073,$106.07,$106.61,$105.75
02/05/2019,$106.10,1482650,$105.58,$106.90,$105.17
02/04/2019,$105.73,1167441,$104.75,$105.76,$104.19
02/01/2019,$104.78,1509637,$106.05,$106.45,$104.32
01/31/2019,$106.10,3209119,$103.30,$106.54,$100.80
01/30/2019,$105.58,1409915,$105.21,$106.78,$105.105
01/29/2019,$105.01,898546,$104.83,$105.80,$104.33
01/28/2019,$104.95,1163026,$104.35,$105.15,$103.90
01/25/2019,$104.30,1661712,$105.73,$106.18,$104.05
01/24/2019,$105.37,1239891,$107.00,$107.15,$104.94
01/23/2019,$108.56,796821,$108.44,$108.91,$107.95
01/22/2019,$108.31,979747,$108.19,$108.80,$107.18
01/18/2019,$108.14,938754,$108.05,$108.55,$107.30
01/17/2019,$107.78,996286,$106.71,$107.88,$106.71
01/16/2019,$106.70,751945,$107.53,$107.87,$106.30
01/15/2019,$107.73,805367,$105.93,$107.83,$105.93
01/14/2019,$106.03,1140409,$106.42,$106.69,$105.76
01/11/2019,$106.59,1141347,$106.75,$107.03,$105.18
01/10/2019,$106.80,1048240,$105.84,$106.93,$105.62
01/09/2019,$105.69,1039096,$106.40,$106.96,$105.385
01/08/2019,$106.47,1585553,$105.90,$106.68,$104.91
01/07/2019,$105.41,1732931,$105.73,$106.27,$104.93
01/04/2019,$106.08,1641955,$106.31,$107.41,$105.52
01/03/2019,$106.24,1240318,$105.23,$107.3516,$104.91
01/02/2019,$105.44,1025062,$106.18,$106.56,$104.77
12/31/2018,$107.18,835510,$106.48,$107.21,$105.82
12/28/2018,$106.30,1032488,$106.37,$107.90,$105.865
12/27/2018,$106.13,998463,$105.36,$106.14,$103.10
12/26/2018,$105.63,828685,$103.51,$105.77,$102.11
12/24/2018,$103.37,572897,$105.90,$105.90,$103.06
12/21/2018,$105.91,1937017,$106.23,$109.32,$105.91
12/20/2018,$106.43,1500744,$106.68,$107.89,$105.26
12/19/2018,$107.33,2414677,$107.42,$108.80,$106.33
12/18/2018,$104.36,1190160,$105.39,$105.66,$103.70
12/17/2018,$105.17,984814,$107.79,$108.29,$104.52
12/14/2018,$107.87,992513,$109.65,$110.00,$107.61
12/13/2018,$110.01,1218115,$108.91,$110.15,$108.47
12/12/2018,$109.03,1045289,$108.33,$109.46,$108.01
12/11/2018,$107.91,1251258,$107.66,$108.62,$107.28
12/10/2018,$107.13,936110,$107.59,$107.59,$105.25
12/07/2018,$107.14,1101788,$107.93,$108.435,$106.44
12/06/2018,$108.14,1305540,$108.00,$108.17,$105.10
12/04/2018,$108.10,2167262,$109.21,$110.30,$107.83
12/03/2018,$108.93,2085555,$108.52,$109.32,$107.56
11/30/2018,$108.30,2120940,$107.84,$108.49,$107.60
11/29/2018,$107.45,762050,$106.46,$107.76,$106.45
11/28/2018,$106.65,1169721,$105.75,$107.135,$105.75
11/27/2018,$106.61,1452532,$106.05,$107.06,$105.46
11/26/2018,$106.00,1007880,$106.38,$106.69,$105.13
11/23/2018,$106.21,780244,$106.22,$106.81,$106.04
11/21/2018,$106.16,1319112,$106.30,$107.335,$105.60
11/20/2018,$106.48,1521814,$107.86,$109.31,$106.42
11/19/2018,$108.35,1119099,$108.99,$109.69,$107.83
11/16/2018,$109.15,1604102,$108.44,$110.09,$108.44
11/15/2018,$108.41,1396274,$107.62,$108.82,$106.78
11/14/2018,$107.95,995747,$109.25,$109.25,$107.58
11/13/2018,$109.14,1213932,$108.55,$109.40,$107.63
11/12/2018,$108.67,1050514,$108.33,$109.80,$108.08
11/09/2018,$108.58,1659250,$107.41,$108.71,$106.87
11/08/2018,$107.07,1883288,$107.48,$107.99,$106.36
11/07/2018,$108.05,1897303,$108.07,$108.59,$106.63
11/06/2018,$107.69,884821,$107.03,$107.90,$106.76
11/05/2018,$106.97,1199107,$106.22,$107.78,$106.00
11/02/2018,$105.84,1141888,$107.25,$107.26,$105.07
11/01/2018,$107.34,955796,$107.24,$107.96,$106.67
10/31/2018,$107.15,1582469,$106.96,$108.70,$105.42
10/30/2018,$108.04,1772869,$106.00,$108.09,$105.77
10/29/2018,$106.00,2067814,$103.41,$107.42,$103.41
10/26/2018,$102.52,1728255,$102.28,$103.72,$101.4176
10/25/2018,$102.84,2426192,$101.59,$103.93,$99.15
10/24/2018,$108.17,1793624,$107.90,$109.52,$107.57
10/23/2018,$107.71,1437545,$105.32,$108.00,$105.32
10/22/2018,$105.78,906758,$106.61,$107.03,$105.415
10/19/2018,$106.58,1300496,$105.48,$106.7873,$105.305
10/18/2018,$104.58,1578852,$105.41,$106.35,$103.835
10/17/2018,$105.19,849033,$105.41,$105.76,$104.39
10/16/2018,$105.50,719134,$104.93,$105.7881,$104.50
10/15/2018,$104.96,776846,$103.36,$105.39,$103.33
10/12/2018,$103.41,798082,$102.53,$103.73,$101.912
10/11/2018,$102.09,951637,$104.13,$104.35,$101.66
10/10/2018,$103.74,1164283,$105.13,$106.00,$103.65
10/09/2018,$104.92,869818,$106.02,$106.37,$104.82
10/08/2018,$106.23,913162,$104.01,$106.54,$104.01
10/05/2018,$104.39,1120286,$103.29,$104.68,$103.16
10/04/2018,$102.73,801879,$102.00,$102.86,$101.42
10/03/2018,$102.10,933081,$102.61,$103.26,$101.64
10/02/2018,$102.70,559372,$102.23,$103.25,$101.91
10/01/2018,$101.64,777119,$102.25,$102.29,$101.20
09/28/2018,$102.00,663072,$101.50,$102.44,$101.30
09/27/2018,$101.74,521296,$101.41,$102.63,$101.19
09/26/2018,$102.00,747502,$102.39,$102.96,$101.935
09/25/2018,$102.29,851911,$101.95,$102.53,$101.86
09/24/2018,$102.19,619619,$103.66,$103.84,$102.06
09/21/2018,$103.90,1371236,$104.04,$104.74,$103.68
09/20/2018,$103.45,871154,$102.82,$103.72,$102.545
09/19/2018,$102.66,639889,$103.88,$103.88,$102.341
09/18/2018,$103.44,1034592,$103.43,$103.96,$101.60
09/17/2018,$103.77,1774510,$105.90,$105.90,$103.69
09/14/2018,$105.97,930097,$106.68,$106.76,$105.30
09/13/2018,$106.60,989224,$106.00,$106.63,$105.301
09/12/2018,$106.02,1404934,$104.51,$106.09,$103.91
09/11/2018,$104.24,922370,$104.74,$105.41,$103.94
09/10/2018,$104.41,1148136,$103.54,$104.75,$103.39
09/07/2018,$103.64,1107852,$103.67,$104.05,$102.79
09/06/2018,$104.24,1289881,$102.81,$104.45,$102.49
09/05/2018,$102.87,2057710,$101.26,$103.56,$101.08
09/04/2018,$101.50,1232310,$100.71,$101.82,$100.41
08/31/2018,$100.52,1139679,$100.11,$100.88,$99.855
08/30/2018,$99.92,906294,$99.44,$100.33,$99.17
08/29/2018,$99.61,665468,$99.26,$99.79,$99.10
08/28/2018,$98.76,622257,$99.29,$99.58,$98.50
08/27/2018,$99.29,612659,$100.23,$100.35,$98.85
08/24/2018,$99.77,917853,$98.98,$100.0199,$98.66
08/23/2018,$98.99,654374,$99.13,$99.49,$98.77
08/22/2018,$100.20,818166,$101.00,$101.0403,$99.70
08/21/2018,$101.09,971002,$102.19,$102.439,$100.42
08/20/2018,$102.44,943876,$101.90,$102.77,$101.685
08/17/2018,$101.48,2487683,$100.50,$101.96,$100.28
08/16/2018,$100.50,1451881,$100.70,$101.12,$99.75
08/15/2018,$100.44,1118152,$98.85,$100.51,$98.01
08/14/2018,$98.61,625970,$98.10,$98.905,$97.91
08/13/2018,$98.06,712240,$97.73,$98.13,$97.00
08/10/2018,$97.70,633804,$97.10,$97.96,$96.755
08/09/2018,$97.34,748267,$97.79,$98.03,$96.92
08/08/2018,$97.69,748375,$98.52,$98.67,$97.49
08/07/2018,$98.58,1372832,$100.10,$100.11,$98.02
08/06/2018,$100.07,1260058,$99.47,$100.27,$98.96
08/03/2018,$99.16,1365255,$98.05,$100.84,$97.72
08/02/2018,$97.54,1253148,$96.26,$97.64,$95.805
08/01/2018,$96.53,1375031,$98.32,$98.44,$96.50
07/31/2018,$98.21,1518745,$98.00,$98.70,$97.17
07/30/2018,$97.80,1567323,$96.40,$97.99,$96.28
07/27/2018,$96.99,2216812,$99.17,$99.17,$96.79
07/26/2018,$99.66,3533652,$95.00,$101.69,$94.78
07/25/2018,$92.83,1444857,$92.35,$93.08,$91.67
07/24/2018,$92.06,1397365,$90.93,$92.46,$90.67
07/23/2018,$91.04,834652,$91.62,$92.00,$90.52
07/20/2018,$91.92,842163,$92.26,$92.41,$91.56
07/19/2018,$92.23,976040,$91.41,$92.80,$91.25
07/18/2018,$91.41,1091004,$93.45,$93.48,$91.31
07/17/2018,$93.56,601816,$92.70,$93.95,$92.70
07/16/2018,$92.75,776807,$94.00,$94.14,$92.48
07/13/2018,$93.99,854803,$93.60,$94.39,$93.51
07/12/2018,$93.66,884264,$94.20,$94.55,$93.17
07/11/2018,$94.04,929695,$93.78,$94.49,$93.57
07/10/2018,$93.81,924033,$93.91,$94.178,$93.22
07/09/2018,$93.92,785915,$95.24,$95.82,$93.6439
07/06/2018,$95.55,1259114,$95.15,$96.30,$94.38
07/05/2018,$95.16,1195432,$93.24,$95.20,$92.84
07/03/2018,$92.77,635634,$92.53,$93.33,$91.93
07/02/2018,$92.23,1094021,$92.90,$93.17,$91.78
06/29/2018,$93.06,1190590,$94.45,$94.45,$93.03
06/28/2018,$94.18,895028,$93.98,$94.86,$93.49
06/27/2018,$93.93,1037821,$93.84,$95.01,$93.56
06/26/2018,$94.04,1715133,$94.14,$94.41,$93.395
06/25/2018,$94.20,1488806,$92.75,$94.38,$92.75
06/22/2018,$92.67,997325,$92.19,$93.15,$91.93
06/21/2018,$91.91,1223455,$91.92,$92.46,$91.68
06/20/2018,$91.86,706998,$91.94,$92.38,$91.11
06/19/2018,$91.92,1272244,$91.54,$92.42,$91.30
06/18/2018,$91.55,1346683,$93.09,$93.96,$91.29
06/15/2018,$94.00,2530374,$91.90,$94.00,$91.80
06/14/2018,$92.14,1260635,$91.55,$92.30,$91.19
06/13/2018,$91.22,2892988,$91.69,$92.22,$89.84
06/12/2018,$93.38,859525,$92.73,$93.50,$92.32
06/11/2018,$92.41,1249151,$92.00,$92.83,$91.60
06/08/2018,$91.77,999826,$91.21,$92.00,$91.13
06/07/2018,$91.08,1265230,$89.96,$91.57,$89.29
06/06/2018,$90.55,894475,$90.50,$90.66,$89.63
06/05/2018,$90.50,1117816,$91.38,$91.425,$90.24
06/04/2018,$91.31,1729677,$90.50,$91.59,$90.40
06/01/2018,$90.01,1183520,$90.12,$90.4248,$89.845
05/31/2018,$90.04,2329579,$91.63,$91.63,$89.68
05/30/2018,$91.60,1677302,$91.73,$92.13,$91.26
05/29/2018,$91.59,1124781,$91.75,$92.37,$91.23
05/25/2018,$92.03,1401861,$91.66,$93.24,$91.59
05/24/2018,$91.67,809419,$91.62,$92.21,$90.83
05/23/2018,$92.10,1036219,$91.64,$92.16,$91.19
05/22/2018,$91.65,816745,$92.19,$92.68,$91.41
05/21/2018,$92.06,1021354,$91.72,$92.25,$91.20
05/18/2018,$91.49,1681020,$91.93,$92.425,$90.03
05/17/2018,$92.60,1088050,$93.61,$93.8578,$92.26
05/16/2018,$93.64,1690878,$92.94,$93.67,$92.75
05/15/2018,$92.65,2542018,$91.86,$94.29,$90.67
05/14/2018,$92.54,840995,$92.32,$92.67,$92.25
05/11/2018,$92.46,704364,$93.00,$93.67,$92.16
05/10/2018,$92.89,728289,$92.94,$93.312,$92.60
05/09/2018,$92.61,903270,$92.39,$92.88,$91.9758
05/08/2018,$92.15,1388774,$91.25,$92.52,$90.95
05/07/2018,$91.66,1268541,$91.90,$91.99,$91.19
05/04/2018,$91.78,1236367,$89.69,$92.22,$89.50
05/03/2018,$89.70,1711632,$90.01,$90.49,$89.101
05/02/2018,$89.54,2255231,$90.69,$91.177,$89.47
05/01/2018,$91.32,1418555,$92.00,$92.19,$90.88
04/30/2018,$91.94,1284065,$93.57,$94.00,$91.85
04/27/2018,$93.38,1774020,$92.29,$94.12,$92.03
04/26/2018,$93.29,3524494,$93.01,$94.50,$91.401
04/25/2018,$93.54,1364282,$92.60,$94.25,$92.5101
04/24/2018,$92.77,1578812,$93.47,$93.83,$91.92
04/23/2018,$93.18,1281960,$92.72,$93.43,$92.3101
04/20/2018,$92.48,1824605,$93.71,$94.42,$92.06
04/19/2018,$93.56,1763823,$95.10,$95.19,$93.05
04/18/2018,$95.34,1100933,$96.56,$96.69,$95.305
04/17/2018,$96.70,774712,$96.98,$97.30,$96.24
04/16/2018,$96.80,1108571,$95.78,$97.18,$95.46
04/13/2018,$95.96,701623,$95.66,$96.29,$95.36
04/12/2018,$95.57,772314,$96.88,$97.00,$95.10
04/11/2018,$96.65,1027776,$95.79,$97.16,$95.67
04/10/2018,$95.86,2460970,$97.21,$97.96,$95.53
04/09/2018,$99.36,740838,$99.17,$100.38,$98.12
04/06/2018,$98.85,765852,$99.38,$100.63,$98.30
04/05/2018,$99.70,1031062,$101.00,$101.00,$99.036
04/04/2018,$100.60,1331007,$97.25,$101.07,$97.25
04/03/2018,$97.81,848270,$97.63,$98.20,$96.79
04/02/2018,$97.04,798175,$98.54,$98.69,$96.51
03/29/2018,$98.96,895771,$98.69,$99.52,$98.51
03/28/2018,$98.25,1063580,$98.05,$99.44,$98.05
03/27/2018,$97.79,937079,$98.08,$98.82,$97.34
03/26/2018,$98.02,1083597,$96.91,$98.15,$96.3006
03/23/2018,$96.06,1418190,$97.30,$98.55,$95.92
03/22/2018,$97.05,995218,$98.28,$99.31,$97.01
03/21/2018,$98.47,1423280,$99.32,$99.37,$97.36
03/20/2018,$100.33,774864,$100.27,$100.94,$99.85
03/19/2018,$100.07,1120236,$100.93,$101.41,$99.71
03/16/2018,$101.02,2266042,$101.15,$101.80,$100.03
03/15/2018,$100.94,1212190,$101.94,$102.68,$100.49
03/14/2018,$101.68,965621,$101.83,$103.00,$101.49
03/13/2018,$101.80,1209709,$101.34,$102.20,$100.85
03/12/2018,$101.00,780529,$100.52,$101.82,$100.52
03/09/2018,$100.36,647903,$99.81,$100.36,$99.30
03/08/2018,$99.65,959115,$100.00,$100.35,$98.93
03/07/2018,$99.88,1009682,$98.40,$99.88,$98.08
03/06/2018,$99.37,1009253,$99.45,$99.62,$98.67
03/05/2018,$99.45,1209340,$98.51,$99.497,$98.51
03/02/2018,$98.87,973589,$97.34,$99.25,$97.34
03/01/2018,$97.80,1220208,$98.20,$99.11,$97.04
02/28/2018,$98.26,1309095,$98.73,$99.18,$98.16
02/27/2018,$98.19,1492926,$98.14,$99.449,$97.79
02/26/2018,$98.00,881279,$97.08,$98.50,$96.95
02/23/2018,$96.95,1252465,$97.01,$97.715,$96.37
02/22/2018,$97.07,1200269,$95.87,$98.17,$95.21
02/21/2018,$97.89,1166370,$99.74,$100.32,$97.87
02/20/2018,$99.90,1153819,$100.43,$100.55,$99.56
02/16/2018,$100.71,2472142,$100.40,$100.83,$99.00
02/15/2018,$100.79,963203,$99.13,$100.96,$98.16
02/14/2018,$99.02,955810,$98.81,$99.57,$98.10
02/13/2018,$99.54,1130334,$99.29,$99.965,$98.57
02/12/2018,$99.78,1234100,$100.00,$100.48,$99.33
02/09/2018,$99.67,1898492,$98.42,$100.29,$97.835
02/08/2018,$97.65,1796886,$99.34,$99.86,$97.62
02/07/2018,$99.04,1653764,$101.00,$101.33,$99.03
02/06/2018,$101.29,2544095,$99.48,$101.74,$98.851
02/05/2018,$100.17,1872985,$102.84,$103.27,$100.17
02/02/2018,$102.97,2333198,$102.33,$105.2899,$102.14
02/01/2018,$103.77,3156132,$105.45,$106.25,$102.80
01/31/2018,$110.33,1254648,$109.40,$110.93,$109.3801
01/30/2018,$109.53,860626,$109.25,$110.36,$108.99
01/29/2018,$109.67,798644,$110.75,$111.05,$109.65
01/26/2018,$111.07,1108595,$111.55,$111.81,$110.64
01/25/2018,$111.23,540414,$110.48,$111.58,$110.1692
01/24/2018,$110.31,899221,$110.40,$110.99,$109.74
01/23/2018,$110.81,762757,$110.08,$111.24,$109.81
01/22/2018,$109.96,1137268,$109.41,$110.00,$109.15
01/19/2018,$109.37,1045860,$108.15,$109.55,$108.11
01/18/2018,$107.79,684793,$109.06,$109.27,$107.59
01/17/2018,$108.93,1507150,$108.50,$109.66,$108.10
01/16/2018,$108.29,1635997,$107.31,$109.29,$107.25
01/12/2018,$109.27,621443,$110.28,$110.47,$109.23
01/11/2018,$110.09,764272,$110.75,$110.79,$109.83
01/10/2018,$110.82,1309696,$111.34,$111.99,$109.57
